Symbol,Market,Name,Sector,ListingDate,SettleMonth,Region
310960,KOSPI,TIGER 200TR,,,,
252000,KOSPI,TIGER 200동일가중,,,,
267770,KOSPI,TIGER 200선물레버리지,,,,
252710,KOSPI,TIGER 200선물인버스2X,,,,
243890,KOSPI,TIGER 200에너지화학레버리지,,,,
315270,KOSPI,TIGER 200커뮤니케이션서비스,,,,
166400,KOSPI,TIGER 200커버드콜5%OTM,,,,
289480,KOSPI,TIGER 200커버드콜ATM,,,,
305540,KOSPI,TIGER 2차전지테마,,,,
365040,KOSPI,TIGER AI코리아그로스액티브,,,,
357870,KOSPI,TIGER CD금리투자KIS(합성),,,,
400970,KOSPI,TIGER Fn메타버스,,,,
396500,KOSPI,TIGER Fn반도체TOP10,,,,
377990,KOSPI,TIGER Fn신재생에너지,,,,
341850,KOSPI,TIGER KIS부동산인프라채권TR,,,,
364960,KOSPI,TIGER KRX BBIG K-뉴딜,,,,
412560,KOSPI,TIGER KRX BBIG K-뉴딜레버리지,,,,
364980,KOSPI,TIGER KRX2차전지K-뉴딜,,,,
412570,KOSPI,TIGER KRX2차전지K-뉴딜레버리지,,,,
292160,KOSPI,TIGER KRX300,,,,
364990,KOSPI,TIGER KRX게임K-뉴딜,,,,
404540,KOSPI,TIGER KRX기후변화솔루션,,,,
364970,KOSPI,TIGER KRX바이오K-뉴딜,,,,
365000,KOSPI,TIGER KRX인터넷K-뉴딜,,,,
228820,KOSPI,TIGER KTOP30,,,,
300610,KOSPI,TIGER K게임,,,,
138530,KOSPI,TIGER LG그룹+펀더멘털,,,,
289260,KOSPI,TIGER MSCI KOREA ESG리더스,,,,
289250,KOSPI,TIGER MSCI KOREA ESG유니버설,,,,
310970,KOSPI,TIGER MSCI Korea TR,,,,
269370,KOSPI,TIGER S&P글로벌인프라(합성),,,,
248270,KOSPI,TIGER S&P글로벌헬스케어(합성),,,,
292150,KOSPI,TIGER TOP10,,,,
217790,KOSPI,TIGER 가격조정,,,,
139280,KOSPI,TIGER 경기방어,,,,
237440,KOSPI,TIGER 경기방어채권혼합,,,,
319640,KOSPI,TIGER 골드선물(H),,,,
160580,KOSPI,TIGER 구리실물,,,,
114820,KOSPI,TIGER 국채3년,,,,
275980,KOSPI,TIGER 글로벌4차산업혁신기술(합성 H),,,,
387270,KOSPI,TIGER 글로벌BBIG액티브,,,,
394670,KOSPI,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),,,,
276000,KOSPI,TIGER 글로벌자원생산기업(합성 H),,,,
394660,KOSPI,TIGER 글로벌자율주행&전기차SOLACTIVE,,,,
371450,KOSPI,TIGER 글로벌클라우드컴퓨팅INDXX,,,,
139310,KOSPI,TIGER 금속선물(H),,,,
139320,KOSPI,TIGER 금은선물(H),,,,
137610,KOSPI,TIGER 농산물선물Enhanced(H),,,,
182490,KOSPI,TIGER 단기선진하이일드(합성 H),,,,
272580,KOSPI,TIGER 단기채권액티브,,,,
157450,KOSPI,TIGER 단기통안채,,,,
105010,KOSPI,TIGER 라틴35,,,,
123320,KOSPI,TIGER 레버리지,,,,
174350,KOSPI,TIGER 로우볼,,,,
147970,KOSPI,TIGER 모멘텀,,,,
182480,KOSPI,TIGER 미국MSCI리츠(합성 H),,,,
360750,KOSPI,TIGER 미국S&P500,,,,
225040,KOSPI,TIGER 미국S&P500레버리지(합성 H),,,,
143850,KOSPI,TIGER 미국S&P500선물(H),,,,
225030,KOSPI,TIGER 미국S&P500선물인버스(H),,,,
133690,KOSPI,TIGER 미국나스닥100,,,,
203780,KOSPI,TIGER 미국나스닥바이오,,,,
245340,KOSPI,TIGER 미국다우존스30,,,,
329750,KOSPI,TIGER 미국달러단기채권액티브,,,,
261110,KOSPI,TIGER 미국달러선물레버리지,,,,
261120,KOSPI,TIGER 미국달러선물인버스2X,,,,
305080,KOSPI,TIGER 미국채10년선물,,,,
381170,KOSPI,TIGER 미국테크TOP10 INDXX,,,,
381180,KOSPI,TIGER 미국필라델피아반도체나스닥,,,,
228810,KOSPI,TIGER 미디어컨텐츠,,,,
091230,KOSPI,TIGER 반도체,,,,
098560,KOSPI,TIGER 방송통신,,,,
211560,KOSPI,TIGER 배당성장,,,,
329200,KOSPI,TIGER 부동산인프라고배당,,,,
138520,KOSPI,TIGER 삼성그룹펀더멘털,,,,
157490,KOSPI,TIGER 소프트웨어,,,,
228800,KOSPI,TIGER 여행레저,,,,
227570,KOSPI,TIGER 우량가치,,,,
261140,KOSPI,TIGER 우선주,,,,
130680,KOSPI,TIGER 원유선물Enhanced(H),,,,
217770,KOSPI,TIGER 원유선물인버스(H),,,,
195930,KOSPI,TIGER 유로스탁스50(합성 H),,,,
225050,KOSPI,TIGER 유로스탁스레버리지(합성 H),,,,
245350,KOSPI,TIGER 유로스탁스배당30,,,,
091220,KOSPI,TIGER 은행,,,,
307510,KOSPI,TIGER 의료기기,,,,
225060,KOSPI,TIGER 이머징마켓MSCI레버리지(합성 H),,,,
236350,KOSPI,TIGER 인도니프티50레버리지(합성),,,,
123310,KOSPI,TIGER 인버스,,,,
195920,KOSPI,TIGER 일본TOPIX(합성 H),,,,
248260,KOSPI,TIGER 일본TOPIX헬스케어(합성),,,,
241180,KOSPI,TIGER 일본니케이225,,,,
292560,KOSPI,TIGER 일본엔선물,,,,
150460,KOSPI,TIGER 중국소비테마,,,,
302190,KOSPI,TIGER 중장기국채,,,,
157500,KOSPI,TIGER 증권,,,,
307520,KOSPI,TIGER 지주회사,,,,
192090,KOSPI,TIGER 차이나CSI300,,,,
204480,KOSPI,TIGER 차이나CSI300레버리지(합성),,,,
217780,KOSPI,TIGER 차이나CSI300인버스(합성),,,,
245360,KOSPI,TIGER 차이나HSCEI,,,,
371470,KOSPI,TIGER 차이나바이오테크SOLACTIVE,,,,
396520,KOSPI,TIGER 차이나반도체FACTSET,,,,
371460,KOSPI,TIGER 차이나전기차SOLACTIVE,,,,
396510,KOSPI,TIGER 차이나클린에너지SOLACTIVE,,,,
117690,KOSPI,TIGER 차이나항셍25,,,,
371160,KOSPI,TIGER 차이나항셍테크,,,,
232080,KOSPI,TIGER 코스닥150,,,,
233160,KOSPI,TIGER 코스닥150 레버리지,,,,
261060,KOSPI,TIGER 코스닥150IT,,,,
261070,KOSPI,TIGER 코스닥150바이오테크,,,,
250780,KOSPI,TIGER 코스닥150선물인버스,,,,
277630,KOSPI,TIGER 코스피,,,,
210780,KOSPI,TIGER 코스피고배당,,,,
277640,KOSPI,TIGER 코스피대형주,,,,
277650,KOSPI,TIGER 코스피중형주,,,,
376410,KOSPI,TIGER 탄소효율그린뉴딜,,,,
387280,KOSPI,TIGER 퓨처모빌리티액티브,,,,
143860,KOSPI,TIGER 헬스케어,,,,
138540,KOSPI,TIGER 현대차그룹+펀더멘털,,,,
228790,KOSPI,TIGER 화장품,,,,
385710,KOSPI,TIMEFOLIO BBIG액티브,,,,
385720,KOSPI,TIMEFOLIO Kstock액티브,,,,
410870,KOSPI,TIMEFOLIO K컬처액티브,,,,
404120,KOSPI,TIMEFOLIO 탄소중립액티브,,,,
032540,KOSDAQ,TJ미디어,영상 및 음향기기 제조업,1997-04-16,12월,서울특별시
048770,KOSDAQ,TPC,일반 목적용 기계 제조업,2001-01-16,12월,인천광역시
108590,KOSPI,TREX 200,,,,
145850,KOSPI,TREX 펀더멘탈 200,,,,
570047,KOSPI,TRUE FTSE100 ETN,,,,
570074,KOSPI,TRUE S&P 유럽탄소배출권 선물 ETN(H),,,,
570050,KOSPI,TRUE S&P500 선물 ETN,,,,
570049,KOSPI,TRUE S&P500 양매도 4% OTM ETN(H),,,,
570071,KOSPI,TRUE 구리 선물 ETN,,,,
570055,KOSPI,TRUE 금 선물 ETN,,,,
570051,KOSPI,TRUE 나스닥 100 ETN,,,,
570031,KOSPI,TRUE 레버리지 HSCEI ETN(H),,,,
570022,KOSPI,TRUE 레버리지 S&P500 선물 ETN(H),,,,
570072,KOSPI,TRUE 레버리지 구리 선물 ETN,,,,
570059,KOSPI,TRUE 레버리지 금 선물 ETN,,,,
570043,KOSPI,TRUE 레버리지 나스닥 100 ETN,,,,
570065,KOSPI,TRUE 레버리지 베트남 VN30 선물 ETN(H),,,,
570054,KOSPI,TRUE 레버리지 유로스탁스50 ETN(H) B,,,,
570061,KOSPI,TRUE 레버리지 은 선물 ETN,,,,
570045,KOSPI,TRUE 레버리지 천연가스 선물 ETN(H),,,,
570063,KOSPI,TRUE 베트남 VN30 선물 ETN(H),,,,
570048,KOSPI,TRUE 유로스탁스50 양매도 5% OTM ETN(H),,,,
570057,KOSPI,TRUE 은 선물 ETN,,,,
570032,KOSPI,TRUE 인버스 2X HSCEI ETN(H),,,,
570023,KOSPI,TRUE 인버스 2X S&P500 선물 ETN(H),,,,
570073,KOSPI,TRUE 인버스 2X 구리 선물 ETN,,,,
570060,KOSPI,TRUE 인버스 2X 금 선물 ETN,,,,
570044,KOSPI,TRUE 인버스 2X 나스닥 100 ETN,,,,
570066,KOSPI,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),,,,
570027,KOSPI,TRUE 인버스 2X 유로스탁스50 ETN(H),,,,
570062,KOSPI,TRUE 인버스 2X 은 선물 ETN,,,,
570046,KOSPI,TRUE 인버스 2X 천연가스 선물 ETN(H),,,,
570028,KOSPI,TRUE 인버스 HSCEI ETN(H) B,,,,
570056,KOSPI,TRUE 인버스 금 선물 ETN,,,,
570042,KOSPI,TRUE 인버스 나스닥 100 ETN,,,,
570064,KOSPI,TRUE 인버스 베트남 VN30 선물 ETN(H),,,,
570025,KOSPI,TRUE 인버스 유로스탁스50 ETN(H) B,,,,
570058,KOSPI,TRUE 인버스 은 선물 ETN,,,,
570053,KOSPI,TRUE 인버스 플래티넘 선물 ETN,,,,
570068,KOSPI,TRUE 코스닥 150 ETN,,,,
570067,KOSPI,TRUE 코스피 200 ETN,,,,
570029,KOSPI,TRUE 코스피 양매도 3% OTM ETN,,,,
570019,KOSPI,TRUE 코스피 양매도 5% OTM ETN,,,,
570052,KOSPI,TRUE 플래티넘 선물 ETN,,,,
246690,KOSDAQ,TS인베스트먼트,신탁업 및 집합투자업,2016-12-15,12월,서울특별시
317240,KOSDAQ,TS트릴리온,기타 화학제품 제조업,2019-04-29,12월,서울특별시
002900,KOSPI,TYM,특수 목적용 기계 제조업,1973-06-26,12월,서울특별시
038340,KOSDAQ,UCI,일반 교습 학원,2001-11-22,12월,서울특별시
073570,KOSDAQ,WI,그외 기타 제품 제조업,2004-01-06,12월,충청남도
024070,KOSPI,WISCOM,플라스틱제품 제조업,1996-11-22,12월,경기도
057030,KOSDAQ,YBM넷,교육지원 서비스업,2004-06-08,12월,서울특별시
037270,KOSPI,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2003-08-01,12월,서울특별시
040300,KOSDAQ,YTN,"영화, 비디오물, 방송프로그램 제작 및 배급업",2001-09-04,12월,서울특별시
051390,KOSDAQ,YW,상품 종합 도매업,2001-11-15,12월,경기도
052220,KOSDAQ,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2005-01-21,12월,서울특별시
079940,KOSDAQ,가비아,소프트웨어 개발 및 공급업,2005-10-19,12월,경기도
078890,KOSDAQ,가온미디어,통신 및 방송 장비 제조업,2005-07-12,12월,경기도
000500,KOSPI,가온전선,절연선 및 케이블 제조업,1987-06-08,12월,경기도
036620,KOSDAQ,감성코퍼레이션,기타 전문 도매업,2000-01-11,12월,서울특별시
000860,KOSPI,강남제비스코,기타 화학제품 제조업,1975-11-12,12월,부산광역시
217730,KOSDAQ,강스템바이오텍,기초 의약물질 및 생물학적 제제 제조업,2015-12-21,12월,서울특별시
035250,KOSPI,강원랜드,유원지 및 기타 오락관련 서비스업,2003-09-04,12월,강원도
114190,KOSDAQ,강원에너지,"구조용 금속제품, 탱크 및 증기발생기 제조업",2009-11-20,12월,전라북도
094480,KOSDAQ,갤럭시아머니트리,소프트웨어 개발 및 공급업,2007-07-20,12월,서울특별시
011420,KOSPI,갤럭시아에스엠,스포츠 서비스업,1989-11-14,12월,서울특별시
039240,KOSDAQ,경남스틸,1차 철강 제조업,2000-03-07,12월,경상남도
053950,KOSDAQ,경남제약,의약품 제조업,2001-11-06,12월,경상남도
223310,KOSDAQ,경남제약헬스케어,소프트웨어 개발 및 공급업,2015-12-24,12월,서울특별시
002100,KOSPI,경농,"비료, 농약 및 살균, 살충제 제조업",1977-06-30,12월,서울특별시
009450,KOSPI,경동나비엔,가정용 기기 제조업,1993-08-31,12월,경기도
267290,KOSPI,경동도시가스,연료용 가스 제조 및 배관공급업,2017-05-12,12월,울산광역시
012320,KOSPI,경동인베스트,기타 금융업,1997-03-07,12월,경기도
011040,KOSDAQ,경동제약,의약품 제조업,1992-12-18,12월,경기도
000050,KOSPI,경방,종합 소매업,1956-03-03,12월,서울특별시
214390,KOSPI,경보제약,기초 의약물질 및 생물학적 제제 제조업,2015-06-29,12월,충청남도
012610,KOSPI,경인양행,기초 화학물질 제조업,1995-10-05,12월,인천광역시
009140,KOSPI,경인전자,전자부품 제조업,1989-06-20,12월,서울특별시
024910,KOSDAQ,경창산업,자동차 신품 부품 제조업,1994-12-29,12월,대구광역시
013580,KOSPI,계룡건설,토목 건설업,1996-01-30,12월,대전광역시
012200,KOSPI,계양전기,일반 목적용 기계 제조업,1988-07-06,12월,서울특별시
012205,KOSPI,계양전기우,,,,
002140,KOSPI,고려산업,"곡물가공품, 전분 및 전분제품 제조업",1991-01-14,12월,부산광역시
198440,KOSDAQ,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업",2014-08-13,12월,전라남도
049720,KOSDAQ,고려신용정보,기타 사업지원 서비스업,2002-01-31,12월,서울특별시
010130,KOSPI,고려아연,1차 비철금속 제조업,1990-07-28,12월,서울특별시
002240,KOSPI,고려제강,1차 철강 제조업,1976-05-25,12월,부산광역시
014570,KOSDAQ,고려제약,의약품 제조업,2000-12-07,12월,경기도
348150,KOSDAQ,고바이오랩,자연과학 및 공학 연구개발업,2020-11-18,12월,서울특별시
098460,KOSDAQ,고영,특수 목적용 기계 제조업,2008-06-03,12월,서울특별시
035290,KOSDAQ,골드앤에스,"서적, 잡지 및 기타 인쇄물 출판업",1999-12-07,12월,서울특별시
038530,KOSDAQ,골드퍼시픽,생활용품 도매업,2000-06-09,12월,서울특별시
900280,KOSDAQ,골든센츄리,기타 금융업,2016-10-19,12월,케이맨 제도
215000,KOSDAQ,골프존,소프트웨어 개발 및 공급업,2015-04-03,12월,서울특별시
121440,KOSDAQ,골프존뉴딘홀딩스,상품 중개업,2011-05-20,12월,서울특별시
183410,KONEX,골프존데카,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2013-11-12,12월,경기도
076340,KONEX,관악산업,기반조성 및 시설물 축조관련 전문공사업,2015-05-18,12월,서울특별시
009290,KOSPI,광동제약,의약품 제조업,1989-11-17,12월,서울특별시
014200,KOSDAQ,광림,자동차용 엔진 및 자동차 제조업,1993-07-07,12월,충청북도
017040,KOSPI,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1990-09-14,12월,경기도
017900,KOSPI,광전자,반도체 제조업,1996-10-16,12월,전라북도
037710,KOSPI,광주신세계,종합 소매업,2002-02-07,12월,광주광역시
026910,KOSDAQ,광진실업,1차 철강 제조업,1996-01-03,12월,부산광역시
090150,KOSDAQ,광진윈텍,자동차 신품 부품 제조업,2006-10-20,12월,부산광역시
355150,KOSDAQ,교보10호스팩,기타 금융업,2020-09-18,12월,서울특별시
397880,KOSDAQ,교보11호스팩,금융 지원 서비스업,2021-12-20,12월,서울특별시
331520,KOSDAQ,교보9호스팩,금융 지원 서비스업,2019-10-29,12월,서울특별시
030610,KOSPI,교보증권,금융 지원 서비스업,2002-07-18,12월,서울특별시
339770,KOSPI,교촌에프앤비,음·식료품 및 담배 도매업,2020-11-12,12월,경상북도
053270,KOSDAQ,구영테크,자동차 신품 부품 제조업,2002-02-07,12월,대구광역시
007690,KOSPI,국도화학,기초 화학물질 제조업,1989-08-05,12월,서울특별시
005320,KOSPI,국동,생활용품 도매업,1996-12-24,12월,서울특별시
00532219,KOSPI,국동 9WR,,,,
001140,KOSPI,국보,도로 화물 운송업,1989-12-02,12월,부산광역시
066620,KOSDAQ,국보디자인,실내건축 및 건축마무리 공사업,2002-09-05,12월,서울특별시
043650,KOSDAQ,국순당,알코올음료 제조업,2000-08-24,12월,강원도
006050,KOSDAQ,국영지앤엠,유리 및 유리제품 제조업,1994-10-07,12월,서울특별시
060480,KOSDAQ,국일신동,1차 비철금속 제조업,2014-12-29,12월,경기도
078130,KOSDAQ,국일제지,기타 종이 및 판지 제품 제조업,2004-10-22,12월,경기도
307750,KOSDAQ,국전약품,의약품 제조업,2018-12-19,12월,경기도
002720,KOSPI,국제약품,의약품 제조업,1975-12-27,12월,경기도
243870,KONEX,굿센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2016-10-31,12월,서울특별시
204020,KOSDAQ,그리티,봉제의복 제조업,2018-07-23,12월,서울특별시
083420,KOSPI,그린케미칼,기타 화학제품 제조업,2005-10-20,12월,충청남도
186230,KOSDAQ,그린플러스,1차 비철금속 제조업,2019-08-07,12월,충청남도
014530,KOSPI,극동유화,석유 정제품 제조업,1991-01-31,12월,경상남도
900070,KOSDAQ,글로벌에스엠,기타 금융업,2009-12-23,12월,케이맨 제도
204620,KOSDAQ,글로벌텍스프리,금융 지원 서비스업,2014-11-19,12월,서울특별시
019660,KOSDAQ,글로본,상품 종합 도매업,1992-06-04,12월,서울특별시
014280,KOSPI,금강공업,1차 철강 제조업,1988-09-10,12월,부산광역시
014285,KOSPI,금강공업우,,,,
053260,KOSDAQ,금강철강,1차 철강 제조업,2002-01-04,12월,서울특별시
008870,KOSPI,금비,유리 및 유리제품 제조업,1990-06-08,09월,경기도
001570,KOSPI,금양,기초 화학물질 제조업,1976-12-17,12월,부산광역시
002990,KOSPI,금호건설,건물 건설업,1976-06-26,12월,전라남도
002995,KOSPI,금호건설우,,,,
011780,KOSPI,금호석유,기초 화학물질 제조업,1988-01-22,12월,서울특별시
011785,KOSPI,금호석유우,,,,
214330,KOSPI,금호에이치티,자동차 신품 부품 제조업,2015-11-11,12월,광주광역시
21433218,KOSPI,금호에이치티 1WR,,,,
001210,KOSPI,금호전기,전구 및 조명장치 제조업,1973-11-15,12월,서울특별시
00121218,KOSPI,금호전기 31WR,,,,
073240,KOSPI,금호타이어,고무제품 제조업,2005-02-17,12월,광주광역시
036190,KOSDAQ,금화피에스시,전기 및 통신 공사업,2000-12-26,12월,서울특별시
049080,KOSDAQ,기가레인,특수 목적용 기계 제조업,2013-12-19,12월,경기도
035460,KOSDAQ,기산텔레콤,통신 및 방송 장비 제조업,1999-11-18,12월,서울특별시
092440,KOSPI,기신정기,특수 목적용 기계 제조업,2007-10-30,03월,인천광역시
000270,KOSPI,기아,자동차용 엔진 및 자동차 제조업,1973-07-21,12월,서울특별시
024110,KOSPI,기업은행,은행 및 저축기관,2003-12-24,12월,서울특별시
013700,KOSPI,까뮤이앤씨,건물 건설업,1989-11-30,12월,경기도
308100,KOSDAQ,까스텔바작,"섬유, 의복, 신발 및 가죽제품 소매업",2019-06-10,12월,서울특별시
004540,KOSPI,깨끗한나라,"펄프, 종이 및 판지 제조업",1975-06-25,12월,서울특별시
004545,KOSPI,깨끗한나라우,,,,
187790,KOSDAQ,나노,기초 화학물질 제조업,2014-05-08,12월,경상북도
286750,KOSDAQ,나노브릭,기초 화학물질 제조업,2019-08-19,12월,경기도
151910,KOSDAQ,나노스,전자부품 제조업,2012-08-02,12월,경기도
121600,KOSDAQ,나노신소재,기타 화학제품 제조업,2011-02-09,12월,세종특별자치시
247660,KOSDAQ,나노씨엠에스,전자부품 제조업,2021-03-09,12월,충청남도
039860,KOSDAQ,나노엔텍,의료용 기기 제조업,2000-08-16,12월,서울특별시
091970,KOSDAQ,나노캠텍,플라스틱제품 제조업,2007-01-30,12월,경기도
244880,KONEX,나눔테크,의료용 기기 제조업,2016-06-01,12월,광주광역시
288490,KONEX,나라소프트,소프트웨어 개발 및 공급업,2018-11-23,12월,서울특별시
051490,KOSDAQ,나라엠앤디,특수 목적용 기계 제조업,2001-06-12,12월,경상남도
190510,KOSDAQ,나무가,전자부품 제조업,2015-11-12,12월,경기도
242040,KOSDAQ,나무기술,소프트웨어 개발 및 공급업,2016-09-07,12월,서울특별시
089600,KOSDAQ,나스미디어,광고업,2013-07-17,12월,서울특별시
293580,KOSDAQ,나우IB,기타 금융업,2018-10-04,12월,서울특별시
257990,KONEX,나우코스,기타 화학제품 제조업,2020-12-30,12월,세종특별자치시
138610,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업,2011-07-13,12월,충청북도
130580,KOSDAQ,나이스디앤비,기타 사업지원 서비스업,2011-12-22,12월,서울특별시
036800,KOSDAQ,나이스정보통신,전기 통신업,2000-05-03,12월,서울특별시
267320,KOSDAQ,나인테크,특수 목적용 기계 제조업,2017-06-22,12월,경기도
72501773,KOSPI,나인트리부동산(종A1),,,,
72502773,KOSPI,나인트리부동산(종C-i),,,,
001260,KOSPI,남광토건,토목 건설업,1976-12-28,12월,경기도
008350,KOSPI,남선알미늄,1차 비철금속 제조업,1978-05-22,12월,대구광역시
008355,KOSPI,남선알미우,,,,
004270,KOSPI,남성,기타 전문 도매업,1989-11-14,12월,서울특별시
003920,KOSPI,남양유업,낙농제품 및 식용빙과류 제조업,1978-06-24,12월,서울특별시
003925,KOSPI,남양유업우,,,,
025860,KOSPI,남해화학,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,12월,서울특별시
111710,KOSDAQ,남화산업,스포츠 서비스업,2018-11-29,12월,전라남도
091590,KOSDAQ,남화토건,건물 건설업,2012-01-31,12월,전라남도
168330,KOSDAQ,내츄럴엔도텍,자연과학 및 공학 연구개발업,2013-10-31,12월,경기도
385590,KOSPI,네비게이터 ESG액티브,,,,
385600,KOSPI,네비게이터 친환경자동차밸류체인액티브,,,,
094860,KOSDAQ,네오리진,소프트웨어 개발 및 공급업,2007-04-16,12월,서울특별시
253590,KOSDAQ,네오셈,특수 목적용 기계 제조업,2018-04-04,12월,경기도
212560,KOSDAQ,네오오토,자동차 신품 부품 제조업,2015-11-18,12월,서울특별시
095660,KOSDAQ,네오위즈,소프트웨어 개발 및 공급업,2007-07-02,12월,경기도
042420,KOSDAQ,네오위즈홀딩스,소프트웨어 개발 및 공급업,2000-06-27,12월,경기도
950220,KOSDAQ,네오이뮨텍(Reg.S),자연과학 및 공학 연구개발업,2021-03-16,12월,미국
311390,KOSDAQ,네오크레마,기타 식품 제조업,2019-08-22,12월,서울특별시
085910,KOSDAQ,네오티스,자동차 신품 부품 제조업,2007-10-01,12월,경기도
092730,KOSDAQ,네오팜,기타 화학제품 제조업,2007-01-30,12월,대전광역시
290660,KOSDAQ,네오펙트,의료용 기기 제조업,2018-11-28,12월,경기도
306620,KOSDAQ,네온테크,특수 목적용 기계 제조업,2018-10-31,12월,경기도
